Time,S_baseline,E_baseline,I_baseline,H_baseline,M_baseline,R_baseline,D_baseline,S_endemic,E_endemic,I_endemic,H_endemic,M_endemic,R_endemic,D_endemic
77.95196797865243,653.2649729504966,0.044173371397481065,0.015819347678056005,0.004394412232283265,0.13140085237557428,0.9586569157351169,4.20546445745542,606.8656497602876,11.18167322104199,3.3290639394776154,0.19866078710397342,4.285465431972695,6.154318271310705,30.13972457213072
78.05203468979319,652.9186889039698,0.044014835925577464,0.015761708277135036,0.004379551059544342,0.13095936274487918,0.9585003180094939,4.2059009030747365,606.4148354008645,11.200860685887964,3.3348398456165396,0.1990159110171387,4.293228829501546,6.168701087268298,30.209327352659102
78.15210140093396,652.5726053234347,0.04385691909670605,0.01570430169135204,0.004364739570919982,0.130519320981887,0.9583424719897283,4.206335794453266,605.9640625577044,11.220073688415079,3.340623744653656,0.19937156847649098,4.30100428550265,6.183107661495008,30.279051189113563
78.25216811207471,652.2267220901809,0.04369961805401183,0.01564712678008512,0.004349977606746316,0.13008072268260007,0.9581833828652094,4.206769137532741,605.5133309508922,11.239312228395496,3.3464156380027723,0.19972775985913138,4.308791811031594,6.197538028415353,30.34889625013137
78.35223482321547,651.8810390855792,0.043542929959957594,0.015590182411004072,0.004335265007865624,0.12964356345260863,0.9580230558070315,4.207200938225643,605.0626403005781,11.258576305563027,3.352215527068522,0.20008448554180167,4.316591417135932,6.21199222246046,30.41886270437326
78.45230153435624,651.5355561910814,0.04338685199632393,0.015533467460070388,0.004320601615626346,0.129207838907091,0.9578614959679939,4.2076312024151985,604.6119903272822,11.27786591946143,3.358023413205798,0.20044174589910688,4.324403114822937,6.2264702780785255,30.48895072054851
78.552368245497,651.1902732882203,0.04323138136420935,0.015476980811537294,0.00430598727188308,0.12877354467081376,0.9576987084826013,4.208059935955377,604.1613807518942,11.297181069444399,3.3638392977197475,0.20079954130351507,4.332226915059595,6.240972229734819,30.55916046741492
78.65243495663776,650.84519025861,0.04307651528403009,0.015420721357949686,0.004291421818996573,0.12834067637813132,0.9575346984670635,4.208487144670895,603.7108112956729,11.31652175467558,3.3696631818657834,0.20115787212535768,4.340062828772615,6.255498111911691,30.62949211377888
78.75250166777852,650.5003069841923,0.0429222513781335,0.015364688171374846,0.00427690511132627,0.1279092296156164,0.9573694708682787,4.208912833910045,603.2602816802472,11.335887974128559,3.3754950668495716,0.20151673873282927,4.34791086684842,6.270047959108558,30.69994582849529
78.85256837891927,650.1556233460324,0.04276858580278046,0.01530887966740969,0.004262436959120748,0.1274792002021551,0.9572030312011366,4.209337010727894,602.8097916276151,11.355279726586867,3.3813349538270403,0.20187614149198763,4.355771040133157,6.284621805841921,30.77052178046763
78.95263509006004,649.8111392263635,0.04261551641952282,0.015253295024465357,0.004248017223776236,0.12705058371342226,0.9570353842967814,4.209759680179814,602.3593408601441,11.374697010643983,3.3871828439043776,0.20223608076675384,4.363643359432687,6.299219686645351,30.841220138647916
79.0527018012008,649.4668545070979,0.04246304048536799,0.015197933150047999,0.004233645748456202,0.12662337582822458,0.9568665352143,4.210180848021047,601.9089291005718,11.394139824703323,3.393038738138027,0.202596556918912,4.371527835512589,6.313841636069493,30.91204107203669
79.15276851234155,649.1227690702283,0.04231115527624078,0.015142792959776268,0.004219322376818238,0.12619757223501665,0.9566964889946424,4.2106005199780485,601.4585560720044,11.413608166978253,3.398902637534694,0.2029575703081096,4.379424479098161,6.32848768868207,30.982984749683077
79.25283522348232,648.7788827978287,0.042159858086843444,0.015087873377318678,0.00420504695300986,0.1257731686319223,0.9565252506606772,4.21101870174865,601.0082214979185,11.433102035492084,3.4047745430513428,0.20331912129185734,4.387333300874422,6.343157879067879,31.05405134068474
79.35290193462308,648.4351955720533,0.042009146230515645,0.015033173334330942,0.004190819321664306,0.1253501607267555,0.9563528252172464,4.211435399002222,600.5579251021596,11.452621428078064,3.4106544555951945,0.20368121022552893,4.395254311486104,6.357852241828788,31.12524101418787
79.45296864576385,648.0917072751371,0.04185901703909433,0.014978691770393262,0.004176639327896316,0.12492854423704121,0.9561792176512214,4.211850617379843,600.1076666089432,11.472166342379394,3.416542376023733,0.20404383746236154,4.403187521537662,6.372570811583749,31.19655393938724
79.5530353569046,647.7484177893954,0.041709467862773804,0.014924427632947702,0.004162506817297945,0.12450831489003665,0.9560044329315577,4.212264362494459,599.6574457428541,11.49173677584921,3.4224383051446963,0.20440700335345535,4.411132941593265,6.387313622968778,31.26799028552613
79.65310206804536,647.4053269972242,0.04156049606996559,0.014870379877235475,0.004148421635934338,0.12408946842275201,0.9558284760093502,4.2126766399310425,599.2072622288465,11.5113327257506,3.4283422437160853,0.2047707082477739,4.419090582176803,6.402080710636972,31.339550221896403
79.75316877918613,647.0624347810993,0.04141209904715841,0.014816547466234281,0.0041343836303395325,0.12367200058197157,0.9556513518178887,4.213087455246768,598.7571157926669,11.530954189029964,3.434254192412888,0.20513495249019578,4.42706045374549,6.416872109192921,31.411233917540514
79.85323549032688,646.7197410235772,0.04126427419877823,0.014762929370595673,0.004120392647512255,0.12325590712427491,0.9554730652727135,4.213496813971165,598.3070061615131,11.550601162119433,3.440174151775166,0.2054997364184751,4.435042566648683,6.431687853090372,31.48304154078662
79.95330220146764,646.3772456072942,0.04111701894704808,0.014709524568582322,0.004106448534911709,0.12284118381605752,0.9552936212716697,4.213904721606287,597.856933061884,11.57027364158122,3.446102122377355,0.2058650603731542,4.443036931262182,6.446527976965951,31.554973260764683
80.0533689126084,646.0349484149667,0.04097033073183733,0.014656332046000574,0.00409255114045335,0.122427826433553,0.955113024694968,4.214311183626885,597.4068962205715,11.58997162381045,3.4520381047501836,0.20623092469299198,4.451043557926295,6.461392515485258,31.627029246707252
80.15343562374916,645.6928493293392,0.040824206937394095,0.014603350763504433,0.004078700312401452,0.12201583076974887,0.9549312804356569,4.214716205567854,596.956895364756,11.609695105006555,3.457982099373157,0.20659732971452377,4.4590624569398685,6.476281503328041,31.699209667882158
80.25350233488993,645.3509482332275,0.040678644953396965,0.01455057968383986,0.004064895899451274,0.12160519262863784,0.9547483933742256,4.215119792951361,596.506930222006,11.629444081173286,3.463934106674565,0.20696427577206167,4.467093638560302,6.491194975188218,31.771514693592554
80.35356904603069,645.0092450095703,0.04053364224764542,0.014498017804282887,0.00405113775082769,0.1211959078183727,0.9545643683483648,4.215521951200083,596.0570005202785,11.649218548118704,3.469894127031472,0.20733176319769425,4.475137113003531,6.50613296577386,31.843944493176874
80.45363575717144,644.667739541385,0.04038919630337758,0.0144456641286673,0.004037425716192676,0.12078797215718348,0.9543792101790365,4.215922685712017,595.6071059879185,11.669018501455191,3.4758621607697266,0.20769979232128677,4.483192890444043,6.521095509807199,31.916499236008875
