phi_1,epsilon_1_eq_epsilon_2,a
0.8869491525423728,0.0,-0.2096179748884295
0.9027118644067795,0.0,-0.20982120503385407
0.9184745762711863,0.0,-0.21001834315382717
0.9342372881355931,0.0,-0.21020965912520517
0.95,0.0,-0.21039540711607718
0.02,0.001,-0.12945177495969495
0.03576271186440678,0.001,-0.13767611509516478
0.05152542372881355,0.001,-0.14454255635969174
0.06728813559322033,0.001,-0.150361751798257
0.08305084745762711,0.001,-0.15535630918401078
0.0988135593220339,0.001,-0.15968991936336774
0.11457627118644066,0.001,-0.16348563829897397
0.13033898305084743,0.001,-0.1668377593582318
0.1461016949152542,0.001,-0.16981975293333992
0.161864406779661,0.001,-0.1724897136796034
0.17762711864406777,0.001,-0.17489418279029534
0.19338983050847455,0.001,-0.17707088405505314
0.2091525423728813,0.001,-0.1790507175448446
0.2249152542372881,0.001,-0.18085923575538557
0.24067796610169487,0.001,-0.1825177524491657
0.25644067796610165,0.001,-0.18404418657635352
0.27220338983050846,0.001,-0.1854537122899463
0.2879661016949152,0.001,-0.18675926511689195
0.303728813559322,0.001,-0.18797194010122426
0.3194915254237288,0.001,-0.18910130789342178
0.3352542372881356,0.001,-0.19015566785981858
0.35101694915254233,0.001,-0.19114225238154153
0.36677966101694914,0.001,-0.19206739298258302
0.3825423728813559,0.001,-0.19293665635615004
0.39830508474576265,0.001,-0.19375495646611104
0.41406779661016946,0.001,-0.1945266474930793
0.4298305084745762,0.001,-0.1952556013380958
0.445593220338983,0.001,-0.19594527259652744
0.4613559322033898,0.001,-0.19659875330343377
0.4771186440677966,0.001,-0.19721881928097487
0.49288135593220334,0.001,-0.19780796955334806
0.5086440677966101,0.001,-0.19836846000958713
0.5244067796610169,0.001,-0.1989023322703305
0.5401694915254237,0.001,-0.19941143853725699
0.5559322033898304,0.001,-0.19989746306266745
0.5716949152542372,0.001,-0.2003619407636474
0.587457627118644,0.001,-0.2008062734142619
0.6032203389830508,0.001,-0.20123174377563455
0.6189830508474575,0.001,-0.2016395279639272
0.6347457627118643,0.001,-0.20203070630736716
0.6505084745762711,0.001,-0.20240627290337823
0.6662711864406778,0.001,-0.20276714405383675
0.6820338983050847,0.001,-0.20311416572914381
0.6977966101694915,0.001,-0.20344812018911376
0.7135593220338983,0.001,-0.20376973186974642
0.729322033898305,0.001,-0.20407967262912868
0.7450847457627118,0.001,-0.20437856643240954
0.7608474576271186,0.001,-0.2046669935445983
0.7766101694915253,0.001,-0.20494549429047096
